rel_path	frames	fps	first_freeze_s	frozen_frac	noisy_frac	lap_med	lap_max	flag
worker2/PPCC/apple/s0/j2/n1/base	100	20.0		0.0	0.0	729.0	898.0	OK
worker2/PPCC/apple/s0/j2/n2/base	95	20.0		0.0	0.0	728.0	889.0	OK
worker2/PPCC/apple/s0/j2/n3/base	103	20.0		0.0	0.0	722.0	880.0	OK
worker2/PPCC/apple/s0/j2/n4/base	103	20.0		0.0	0.0	727.0	881.0	OK
worker2/PPCC/apple/s0/j2/n5/base	100	20.0		0.0	0.0	727.0	873.0	OK
worker2/PPCC/apple/s0/j2/n6/base	98	20.0		0.0	0.0	727.0	880.0	OK
worker2/PPCC/apple/s0/j2/n7/base	103	20.0		0.0	0.0	726.0	887.0	OK
worker2/PPCC/apple/s0/j2/n8/base	103	20.0		0.0	0.0	723.0	879.0	OK
worker2/PPCC/apple/s0/j2/n9/base	105	20.0		0.0	0.0	723.0	887.0	OK
worker2/PPCC/apple/s0/j3/n0/base	110	20.0		0.0	0.0	748.0	932.0	OK
worker2/PPCC/apple/s0/j3/n1/base	105	20.0		0.0	0.0	764.0	927.0	OK
worker2/PPCC/apple/s0/j3/n2/base	105	20.0		0.0	0.0	757.0	921.0	OK
worker2/PPCC/apple/s0/j3/n3/base	103	20.0		0.0	0.0	760.0	922.0	OK
worker2/PPCC/apple/s0/j3/n4/base	105	20.0		0.0	0.0	763.0	910.0	OK
worker2/PPCC/apple/s0/j3/n5/base	113	20.0		0.0	0.0	758.0	922.0	OK
worker2/PPCC/apple/s0/j3/n6/base	110	20.0		0.0	0.0	759.0	917.0	OK
worker2/PPCC/apple/s0/j3/n7/base	108	20.0		0.0	0.0	752.0	922.0	OK
worker2/PPCC/apple/s0/j3/n8/base	108	20.0		0.0	0.0	755.0	926.0	OK
worker2/PPCC/apple/s0/j3/n9/base	105	20.0		0.0	0.0	754.0	937.0	OK
worker2/PPCC/apple/s0/j4/n0/base	103	20.0		0.0	0.0	756.0	956.0	OK
worker2/PPCC/apple/s0/j4/n1/base	100	20.0		0.0	0.0	750.0	940.0	OK
worker2/PPCC/apple/s0/j4/n2/base	108	20.0		0.0	0.0	743.0	933.0	OK
worker2/PPCC/apple/s0/j4/n3/base	105	20.0		0.0	0.0	752.0	931.0	OK
worker2/PPCC/apple/s0/j4/n4/base	108	20.0		0.0	0.0	750.0	932.0	OK
worker2/PPCC/apple/s0/j4/n5/base	118	20.0		0.0	0.0	741.0	946.0	OK
worker2/PPCC/apple/s0/j4/n6/base	113	20.0		0.0	0.0	744.0	943.0	OK
worker2/PPCC/apple/s0/j4/n7/base	113	20.0		0.0	0.0	750.0	931.0	OK
worker2/PPCC/apple/s0/j4/n8/base	110	20.0		0.0	0.0	753.0	927.0	OK
worker2/PPCC/apple/s0/j4/n9/base	110	20.0		0.0	0.0	748.0	938.0	OK
worker2/PPCC/apple/s1/j0/n0/base	98	20.0		0.0	0.0	999.0	1313.0	OK
worker2/PPCC/apple/s1/j0/n1/base	95	20.0		0.0	0.0	995.0	1350.0	OK
worker2/PPCC/apple/s1/j0/n2/base	93	20.0		0.0	0.0	995.0	1255.0	OK
worker2/PPCC/apple/s1/j0/n3/base	88	20.0		0.0	0.0	1018.0	1217.0	OK
worker2/PPCC/apple/s1/j0/n4/base	85	20.0		0.0	0.0	1004.0	1168.0	OK
worker2/PPCC/apple/s1/j0/n5/base	85	20.0		0.0	0.0	1009.0	1204.0	OK
worker2/PPCC/apple/s1/j0/n6/base	88	20.0		0.0	0.0	986.0	1166.0	OK
worker2/PPCC/apple/s1/j0/n7/base	88	20.0		0.0	0.0	983.0	1145.0	OK
worker2/PPCC/apple/s1/j0/n8/base	85	20.0		0.0	0.0	1000.0	1145.0	OK
worker2/PPCC/apple/s1/j0/n9/base	90	20.0		0.0	0.0	1007.0	1136.0	OK
worker2/PPCC/apple/s1/j1/n0/base	93	20.0		0.0	0.0	975.0	1184.0	OK
worker2/PPCC/apple/s1/j1/n1/base	93	20.0		0.0	0.0	992.0	1211.0	OK
worker2/PPCC/apple/s1/j1/n2/base	90	20.0		0.0	0.0	1001.0	1137.0	OK
worker2/PPCC/apple/s1/j1/n3/base	88	20.0		0.0	0.0	1002.0	1150.0	OK
worker2/PPCC/apple/s1/j1/n4/base	85	20.0		0.0	0.0	983.0	1137.0	OK
worker2/PPCC/apple/s1/j1/n5/base	85	20.0		0.0	0.0	981.0	1129.0	OK
worker2/PPCC/apple/s1/j1/n6/base	88	20.0		0.0	0.0	980.0	1131.0	OK
worker2/PPCC/apple/s1/j1/n7/base	85	20.0		0.0	0.0	993.0	1128.0	OK
worker2/PPCC/apple/s1/j1/n8/base	90	20.0		0.0	0.0	973.0	1130.0	OK
worker2/PPCC/apple/s1/j1/n9/base	90	20.0		0.0	0.0	976.0	1133.0	OK
worker2/PPCC/apple/s1/j2/n0/base	100	20.0		0.0	0.0	1012.0	1421.0	OK
worker2/PPCC/apple/s1/j2/n1/base	98	20.0		0.0	0.0	1031.0	1386.0	OK
worker2/PPCC/apple/s1/j2/n2/base	95	20.0		0.0	0.0	1028.0	1250.0	OK
worker2/PPCC/apple/s1/j2/n3/base	93	20.0		0.0	0.0	1033.0	1227.0	OK
worker2/PPCC/apple/s1/j2/n4/base	90	20.0		0.0	0.0	1027.0	1190.0	OK
worker2/PPCC/apple/s1/j2/n5/base	100	20.0		0.0	0.0	1037.0	1176.0	OK
worker2/PPCC/apple/s1/j2/n6/base	98	20.0		0.0	0.0	1019.0	1165.0	OK
worker2/PPCC/apple/s1/j2/n7/base	110	20.0		0.0	0.0	1017.0	1173.0	OK
worker2/PPCC/apple/s1/j2/n8/base	110	20.0		0.0	0.0	1024.0	1162.0	OK
worker2/PPCC/apple/s1/j2/n9/base	105	20.0		0.0	0.0	1004.0	1143.0	OK
worker2/PPCC/apple/s1/j3/n0/base	93	20.0		0.0	0.0	943.0	1183.0	OK
worker2/PPCC/apple/s1/j3/n1/base	93	20.0		0.0	0.0	976.0	1170.0	OK
worker2/PPCC/apple/s1/j3/n2/base	88	20.0		0.0	0.0	990.0	1139.0	OK
worker2/PPCC/apple/s1/j3/n3/base	85	20.0		0.0	0.0	996.0	1130.0	OK
worker2/PPCC/apple/s1/j3/n4/base	83	20.0		0.0	0.0	971.0	1104.0	OK
worker2/PPCC/apple/s1/j3/n5/base	85	20.0		0.0	0.0	963.0	1104.0	OK
worker2/PPCC/apple/s1/j3/n6/base	85	20.0		0.0	0.0	969.0	1103.0	OK
worker2/PPCC/apple/s1/j3/n7/base	80	20.0		0.0	0.0	972.0	1102.0	OK
worker2/PPCC/apple/s1/j3/n8/base	88	20.0		0.0	0.0	967.0	1095.0	OK
worker2/PPCC/apple/s1/j3/n9/base	83	20.0		0.0	0.0	976.0	1105.0	OK
worker2/PPCC/apple/s1/j4/n0/base	98	20.0		0.0	0.0	961.0	1108.0	OK
worker2/PPCC/apple/s1/j4/n1/base	95	20.0		0.0	0.0	968.0	1088.0	OK
worker2/PPCC/apple/s1/j4/n2/base	93	20.0		0.0	0.0	968.0	1119.0	OK
worker2/PPCC/apple/s1/j4/n3/base	93	20.0		0.0	0.0	982.0	1117.0	OK
worker2/PPCC/apple/s1/j4/n4/base	93	20.0		0.0	0.0	970.0	1104.0	OK
worker2/PPCC/apple/s1/j4/n5/base	100	20.0		0.0	0.0	974.0	1117.0	OK
worker2/PPCC/apple/s1/j4/n6/base	100	20.0		0.0	0.0	966.0	1096.0	OK
worker2/PPCC/apple/s1/j4/n7/base	100	20.0		0.0	0.0	970.0	1106.0	OK
worker2/PPCC/apple/s1/j4/n8/base	110	20.0		0.0	0.0	982.0	1119.0	OK
worker2/PPCC/apple/s1/j4/n9/base	110	20.0		0.0	0.0	973.0	1100.0	OK
worker2/PPCC/apple/s2/j0/n0/base	110	20.0		0.0	0.0	840.0	1010.0	OK
worker2/PPCC/apple/s2/j0/n1/base	98	20.0		0.0	0.0	858.0	1006.0	OK
worker2/PPCC/apple/s2/j0/n2/base	103	20.0		0.0	0.0	863.0	1008.0	OK
worker2/PPCC/apple/s2/j0/n3/base	100	20.0		0.0	0.0	860.0	1005.0	OK
worker2/PPCC/apple/s2/j0/n4/base	93	20.0		0.0	0.0	849.0	1024.0	OK
worker2/PPCC/apple/s2/j0/n5/base	100	20.0		0.0	0.0	853.0	1010.0	OK
worker2/PPCC/apple/s2/j0/n6/base	100	20.0		0.0	0.0	852.0	1011.0	OK
worker2/PPCC/apple/s2/j0/n7/base	108	20.0		0.0	0.0	846.0	1001.0	OK
worker2/PPCC/apple/s2/j0/n8/base	108	20.0		0.0	0.0	830.0	1008.0	OK
worker2/PPCC/apple/s2/j0/n9/base	108	20.0		0.0	0.0	843.0	1029.0	OK
worker2/PPCC/apple/s2/j1/n0/base	103	20.0		0.0	0.0	842.0	1011.0	OK
worker2/PPCC/apple/s2/j1/n1/base	100	20.0		0.0	0.0	842.0	1008.0	OK
worker2/PPCC/apple/s2/j1/n2/base	98	20.0		0.0	0.0	853.0	1013.0	OK
worker2/PPCC/apple/s2/j1/n3/base	100	20.0		0.0	0.0	842.0	1015.0	OK
worker2/PPCC/apple/s2/j1/n4/base	95	20.0		0.0	0.0	846.0	1017.0	OK
worker2/PPCC/apple/s2/j1/n5/base	98	20.0		0.0	0.0	830.0	1027.0	OK
worker2/PPCC/apple/s2/j1/n6/base	98	20.0		0.0	0.0	843.0	1015.0	OK
worker2/PPCC/apple/s2/j1/n7/base	110	20.0		0.0	0.0	833.0	1017.0	OK
worker2/PPCC/apple/s2/j1/n8/base	95	20.0		0.0	0.0	837.0	1011.0	OK
worker2/PPCC/apple/s2/j1/n9/base	105	20.0		0.0	0.0	826.0	1022.0	OK
worker2/PPCC/apple/s2/j2/n0/base	98	20.0		0.0	0.0	834.0	1021.0	OK
worker2/PPCC/apple/s2/j2/n1/base	95	20.0		0.0	0.0	840.0	993.0	OK
worker2/PPCC/apple/s2/j2/n2/base	93	20.0		0.0	0.0	839.0	993.0	OK
worker2/PPCC/apple/s2/j2/n3/base	90	20.0		0.0	0.0	835.0	996.0	OK
worker2/PPCC/apple/s2/j2/n4/base	88	20.0		0.0	0.0	836.0	997.0	OK
worker2/PPCC/apple/s2/j2/n5/base	93	20.0		0.0	0.0	826.0	1005.0	OK
worker2/PPCC/apple/s2/j2/n6/base	95	20.0		0.0	0.0	823.0	997.0	OK
worker2/PPCC/apple/s2/j2/n7/base	93	20.0		0.0	0.0	830.0	997.0	OK
worker2/PPCC/apple/s2/j2/n8/base	90	20.0		0.0	0.0	827.0	989.0	OK
worker2/PPCC/apple/s2/j2/n9/base	93	20.0		0.0	0.0	827.0	998.0	OK
worker2/PPCC/apple/s2/j3/n0/base	93	20.0		0.0	0.0	831.0	1035.0	OK
worker2/PPCC/apple/s2/j3/n1/base	98	20.0		0.0	0.0	840.0	1035.0	OK
worker2/PPCC/apple/s2/j3/n2/base	95	20.0		0.0	0.0	845.0	1037.0	OK
worker2/PPCC/apple/s2/j3/n3/base	93	20.0		0.0	0.0	861.0	1039.0	OK
worker2/PPCC/apple/s2/j3/n4/base	100	20.0		0.0	0.0	845.0	1040.0	OK
worker2/PPCC/apple/s2/j3/n5/base	98	20.0		0.0	0.0	855.0	1047.0	OK
worker2/PPCC/apple/s2/j3/n6/base	95	20.0		0.0	0.0	859.0	1038.0	OK
worker2/PPCC/apple/s2/j3/n7/base	95	20.0		0.0	0.0	846.0	1037.0	OK
worker2/PPCC/apple/s2/j3/n8/base	93	20.0		0.0	0.0	848.0	1032.0	OK
worker2/PPCC/apple/s2/j3/n9/base	103	20.0		0.0	0.0	837.0	1041.0	OK
worker2/PPCC/apple/s2/j4/n0/base	98	20.0		0.0	0.0	842.0	996.0	OK
worker2/PPCC/apple/s2/j4/n1/base	95	20.0		0.0	0.0	837.0	1005.0	OK
worker2/PPCC/apple/s2/j4/n2/base	93	20.0		0.0	0.0	847.0	1008.0	OK
worker2/PPCC/apple/s2/j4/n3/base	93	20.0		0.0	0.0	837.0	1003.0	OK
worker2/PPCC/apple/s2/j4/n4/base	100	20.0		0.0	0.0	837.0	1005.0	OK
worker2/PPCC/apple/s2/j4/n5/base	90	20.0		0.0	0.0	854.0	1015.0	OK
worker2/PPCC/apple/s2/j4/n6/base	98	20.0		0.0	0.0	852.0	1002.0	OK
worker2/PPCC/apple/s2/j4/n7/base	98	20.0		0.0	0.0	848.0	996.0	OK
worker2/PPCC/apple/s2/j4/n8/base	93	20.0		0.0	0.0	845.0	1002.0	OK
worker2/PPCC/apple/s2/j4/n9/base	105	20.0		0.0	0.0	832.0	1005.0	OK
worker2/PPCC/bread/s0/j0/n0/base	105	20.0		0.0	0.0	799.0	925.0	OK
worker2/PPCC/bread/s0/j0/n1/base	103	20.0		0.0	0.0	804.0	935.0	OK
worker2/PPCC/bread/s0/j0/n2/base	103	20.0		0.0	0.0	802.0	931.0	OK
worker2/PPCC/bread/s0/j0/n3/base	360	20.0		0.0	0.0	766.0	924.0	OK
worker2/PPCC/bread/s0/j0/n4/base	360	20.0		0.0	0.0	804.0	1120.0	OK
worker2/PPCC/bread/s0/j0/n5/base	360	20.0		0.0	0.0	796.0	929.0	OK
worker2/PPCC/bread/s0/j0/n6/base	360	20.0		0.0	0.0	814.0	924.0	OK
worker2/PPCC/bread/s0/j0/n7/base	360	20.0		0.0	0.0	810.0	948.0	OK
worker2/PPCC/bread/s0/j0/n8/base	95	20.0		0.0	0.0	806.0	929.0	OK
worker2/PPCC/bread/s0/j0/n9/base	360	20.0		0.0	0.0	781.0	925.0	OK
worker2/PPCC/bread/s0/j1/n0/base	95	20.0		0.0	0.0	773.0	890.0	OK
worker2/PPCC/bread/s0/j1/n1/base	93	20.0		0.0	0.0	780.0	889.0	OK
worker2/PPCC/bread/s0/j1/n2/base	90	20.0		0.0	0.0	782.0	900.0	OK
worker2/PPCC/bread/s0/j1/n3/base	278	20.0		0.0	0.0	770.0	928.0	OK
worker2/PPCC/bread/s0/j1/n4/base	360	20.0		0.0	0.0	805.0	943.0	OK
worker2/PPCC/bread/s0/j1/n5/base	95	20.0		0.0	0.0	769.0	896.0	OK
worker2/PPCC/bread/s0/j1/n6/base	98	20.0		0.0	0.0	775.0	889.0	OK
worker2/PPCC/bread/s0/j1/n7/base	93	20.0		0.0	0.0	777.0	891.0	OK
worker2/PPCC/bread/s0/j1/n8/base	93	20.0		0.0	0.0	778.0	886.0	OK
worker2/PPCC/bread/s0/j1/n9/base	360	20.0		0.0	0.0	788.0	927.0	OK
worker2/PPCC/bread/s0/j2/n0/base	360	20.0		0.0	0.0	762.0	969.0	OK
worker2/PPCC/bread/s0/j2/n1/base	93	20.0		0.0	0.0	809.0	971.0	OK
worker2/PPCC/bread/s0/j2/n2/base	95	20.0		0.0	0.0	806.0	972.0	OK
worker2/PPCC/bread/s0/j2/n3/base	90	20.0		0.0	0.0	808.0	977.0	OK
worker2/PPCC/bread/s0/j2/n4/base	93	20.0		0.0	0.0	795.0	975.0	OK
worker2/PPCC/bread/s0/j2/n5/base	360	20.0		0.0	0.0	798.0	969.0	OK
worker2/PPCC/bread/s0/j2/n6/base	100	20.0		0.0	0.0	805.0	977.0	OK
worker2/PPCC/bread/s0/j2/n7/base	360	20.0		0.0	0.0	852.0	996.0	OK
worker2/PPCC/bread/s0/j2/n8/base	360	20.0		0.0	0.0	795.0	967.0	OK
worker2/PPCC/bread/s0/j2/n9/base	260	20.0		0.0	0.0	816.0	975.0	OK
worker2/PPCC/bread/s0/j3/n0/base	360	20.0		0.0	0.0	735.0	985.0	OK
worker2/PPCC/bread/s0/j3/n1/base	360	20.0		0.0	0.0	740.0	980.0	OK
worker2/PPCC/bread/s0/j3/n2/base	360	20.0		0.0	0.0	762.0	980.0	OK
worker2/PPCC/bread/s0/j3/n3/base	360	20.0		0.0	0.0	742.0	989.0	OK
worker2/PPCC/bread/s0/j3/n4/base	360	20.0		0.0	0.0	746.0	983.0	OK
worker2/PPCC/bread/s0/j3/n5/base	360	20.0		0.0	0.0	735.0	974.0	OK
worker2/PPCC/bread/s0/j3/n6/base	360	20.0		0.0	0.0	748.0	984.0	OK
worker2/PPCC/bread/s0/j3/n7/base	360	20.0		0.0	0.0	733.0	983.0	OK
worker2/PPCC/bread/s0/j3/n8/base	360	20.0		0.0	0.0	737.0	980.0	OK
worker2/PPCC/bread/s0/j3/n9/base	360	20.0		0.0	0.0	740.0	983.0	OK
worker2/PPCC/bread/s0/j4/n0/base	100	20.0		0.0	0.0	900.0	1053.0	OK
worker2/PPCC/bread/s0/j4/n1/base	98	20.0		0.0	0.0	898.0	1082.0	OK
worker2/PPCC/bread/s0/j4/n2/base	93	20.0		0.0	0.0	903.0	1060.0	OK
worker2/PPCC/bread/s0/j4/n3/base	90	20.0		0.0	0.0	898.0	1068.0	OK
worker2/PPCC/bread/s0/j4/n4/base	360	20.0		0.0	0.0	862.0	1062.0	OK
worker2/PPCC/bread/s0/j4/n5/base	360	20.0		0.0	0.0	888.0	1045.0	OK
worker2/PPCC/bread/s0/j4/n6/base	360	20.0		0.0	0.0	886.0	1062.0	OK
worker2/PPCC/bread/s0/j4/n7/base	360	20.0		0.0	0.0	881.0	1058.0	OK
worker2/PPCC/bread/s0/j4/n8/base	360	20.0		0.0	0.0	873.0	1066.0	OK
worker2/PPCC/bread/s0/j4/n9/base	360	20.0		0.0	0.0	893.0	1044.0	OK
worker2/PPCC/bread/s1/j0/n0/base	98	20.0		0.0	0.0	1162.0	1594.0	OK
worker2/PPCC/bread/s1/j0/n1/base	95	20.0		0.0	0.0	1166.0	1601.0	OK
worker2/PPCC/bread/s1/j0/n2/base	95	20.0		0.0	0.0	1167.0	1512.0	OK
worker2/PPCC/bread/s1/j0/n3/base	93	20.0		0.0	0.0	1183.0	1533.0	OK
worker2/PPCC/bread/s1/j0/n4/base	95	20.0		0.0	0.0	1191.0	1451.0	OK
worker2/PPCC/bread/s1/j0/n5/base	98	20.0		0.0	0.0	1179.0	1464.0	OK
worker2/PPCC/bread/s1/j0/n6/base	95	20.0		0.0	0.0	1179.0	1482.0	OK
worker2/PPCC/bread/s1/j0/n7/base	93	20.0		0.0	0.0	1173.0	1495.0	OK
worker2/PPCC/bread/s1/j0/n8/base	108	20.0		0.0	0.0	1162.0	1443.0	OK
worker2/PPCC/bread/s1/j0/n9/base	103	20.0		0.0	0.0	1156.0	1490.0	OK
worker2/PPCC/bread/s1/j1/n0/base	90	20.0		0.0	0.0	1146.0	1533.0	OK
worker2/PPCC/bread/s1/j1/n1/base	88	20.0		0.0	0.0	1143.0	1557.0	OK
worker2/PPCC/bread/s1/j1/n2/base	93	20.0		0.0	0.0	1145.0	1510.0	OK
worker2/PPCC/bread/s1/j1/n3/base	95	20.0		0.0	0.0	1152.0	1515.0	OK
worker2/PPCC/bread/s1/j1/n4/base	93	20.0		0.0	0.0	1136.0	1446.0	OK
worker2/PPCC/bread/s1/j1/n5/base	90	20.0		0.0	0.0	1139.0	1495.0	OK
worker2/PPCC/bread/s1/j1/n6/base	88	20.0		0.0	0.0	1142.0	1462.0	OK
worker2/PPCC/bread/s1/j1/n7/base	85	20.0		0.0	0.0	1135.0	1469.0	OK
worker2/PPCC/bread/s1/j1/n8/base	83	20.0		0.0	0.0	1133.0	1461.0	OK
worker2/PPCC/bread/s1/j1/n9/base	90	20.0		0.0	0.0	1149.0	1469.0	OK
worker2/PPCC/bread/s1/j2/n0/base	108	20.0		0.0	0.0	1180.0	1552.0	OK
worker2/PPCC/bread/s1/j2/n1/base	100	20.0		0.0	0.0	1187.0	1600.0	OK
worker2/PPCC/bread/s1/j2/n2/base	100	20.0		0.0	0.0	1177.0	1463.0	OK
worker2/PPCC/bread/s1/j2/n3/base	103	20.0		0.0	0.0	1185.0	1531.0	OK
worker2/PPCC/bread/s1/j2/n4/base	95	20.0		0.0	0.0	1187.0	1447.0	OK
worker2/PPCC/bread/s1/j2/n5/base	98	20.0		0.0	0.0	1189.0	1436.0	OK
worker2/PPCC/bread/s1/j2/n6/base	95	20.0		0.0	0.0	1182.0	1441.0	OK
worker2/PPCC/bread/s1/j2/n7/base	93	20.0		0.0	0.0	1178.0	1479.0	OK
worker2/PPCC/bread/s1/j2/n8/base	90	20.0		0.0	0.0	1176.0	1427.0	OK
worker2/PPCC/bread/s1/j2/n9/base	105	20.0		0.0	0.0	1188.0	1470.0	OK
worker2/PPCC/bread/s1/j3/n0/base	95	20.0		0.0	0.0	1176.0	1759.0	OK
worker2/PPCC/bread/s1/j3/n1/base	98	20.0		0.0	0.0	1179.0	1787.0	OK
worker2/PPCC/bread/s1/j3/n2/base	93	20.0		0.0	0.0	1188.0	1725.0	OK
worker2/PPCC/bread/s1/j3/n3/base	98	20.0		0.0	0.0	1194.0	1753.0	OK
worker2/PPCC/bread/s1/j3/n4/base	100	20.0		0.0	0.0	1192.0	1614.0	OK
worker2/PPCC/bread/s1/j3/n5/base	95	20.0		0.0	0.0	1188.0	1620.0	OK
worker2/PPCC/bread/s1/j3/n6/base	95	20.0		0.0	0.0	1191.0	1685.0	OK
worker2/PPCC/bread/s1/j3/n7/base	98	20.0		0.0	0.0	1188.0	1666.0	OK
worker2/PPCC/bread/s1/j3/n8/base	90	20.0		0.0	0.0	1194.0	1616.0	OK
worker2/PPCC/bread/s1/j3/n9/base	93	20.0		0.0	0.0	1178.0	1621.0	OK
worker2/PPCC/bread/s1/j4/n0/base	88	20.0		0.0	0.0	1114.0	1448.0	OK
worker2/PPCC/bread/s1/j4/n1/base	88	20.0		0.0	0.0	1119.0	1538.0	OK
worker2/PPCC/bread/s1/j4/n2/base	85	20.0		0.0	0.0	1120.0	1447.0	OK
worker2/PPCC/bread/s1/j4/n3/base	90	20.0		0.0	0.0	1137.0	1467.0	OK
worker2/PPCC/bread/s1/j4/n4/base	88	20.0		0.0	0.0	1140.0	1431.0	OK
worker2/PPCC/bread/s1/j4/n5/base	88	20.0		0.0	0.0	1123.0	1409.0	OK
worker2/PPCC/bread/s1/j4/n6/base	88	20.0		0.0	0.0	1119.0	1406.0	OK
worker2/PPCC/bread/s1/j4/n7/base	83	20.0		0.0	0.0	1121.0	1417.0	OK
worker2/PPCC/bread/s1/j4/n8/base	93	20.0		0.0	0.0	1113.0	1404.0	OK
worker2/PPCC/bread/s1/j4/n9/base	88	20.0		0.0	0.0	1125.0	1402.0	OK
worker2/PPCC/bread/s2/j0/n0/base	95	20.0		0.0	0.0	878.0	1031.0	OK
worker2/PPCC/bread/s2/j0/n1/base	93	20.0		0.0	0.0	884.0	1026.0	OK
worker2/PPCC/bread/s2/j0/n2/base	90	20.0		0.0	0.0	888.0	1033.0	OK
worker2/PPCC/bread/s2/j0/n3/base	90	20.0		0.0	0.0	887.0	1032.0	OK
worker2/PPCC/bread/s2/j0/n4/base	98	20.0		0.0	0.0	881.0	1047.0	OK
worker2/PPCC/bread/s2/j0/n5/base	98	20.0		0.0	0.0	871.0	1041.0	OK
worker2/PPCC/bread/s2/j0/n6/base	98	20.0		0.0	0.0	883.0	1041.0	OK
worker2/PPCC/bread/s2/j0/n7/base	93	20.0		0.0	0.0	884.0	1040.0	OK
worker2/PPCC/bread/s2/j0/n8/base	90	20.0		0.0	0.0	877.0	1031.0	OK
worker2/PPCC/bread/s2/j0/n9/base	98	20.0		0.0	0.0	882.0	1030.0	OK
worker2/PPCC/bread/s2/j1/n0/base	103	20.0		0.0	0.0	897.0	1036.0	OK
worker2/PPCC/bread/s2/j1/n1/base	95	20.0		0.0	0.0	898.0	1045.0	OK
worker2/PPCC/bread/s2/j1/n2/base	93	20.0		0.0	0.0	886.0	1034.0	OK
worker2/PPCC/bread/s2/j1/n3/base	98	20.0		0.0	0.0	898.0	1039.0	OK
worker2/PPCC/bread/s2/j1/n4/base	295	20.0		0.0	0.0	896.0	1041.0	OK
worker2/PPCC/bread/s2/j1/n5/base	100	20.0		0.0	0.0	883.0	1033.0	OK
worker2/PPCC/bread/s2/j1/n6/base	98	20.0		0.0	0.0	887.0	1045.0	OK
worker2/PPCC/bread/s2/j1/n7/base	95	20.0		0.0	0.0	881.0	1036.0	OK
worker2/PPCC/bread/s2/j1/n8/base	93	20.0		0.0	0.0	874.0	1030.0	OK
worker2/PPCC/bread/s2/j1/n9/base	105	20.0		0.0	0.0	884.0	1042.0	OK
worker2/PPCC/bread/s2/j2/n0/base	95	20.0		0.0	0.0	868.0	1049.0	OK
worker2/PPCC/bread/s2/j2/n1/base	93	20.0		0.0	0.0	878.0	1048.0	OK
worker2/PPCC/bread/s2/j2/n2/base	90	20.0		0.0	0.0	876.0	1045.0	OK
worker2/PPCC/bread/s2/j2/n3/base	88	20.0		0.0	0.0	885.0	1051.0	OK
worker2/PPCC/bread/s2/j2/n4/base	85	20.0		0.0	0.0	881.0	1052.0	OK
worker2/PPCC/bread/s2/j2/n5/base	85	20.0		0.0	0.0	887.0	1054.0	OK
worker2/PPCC/bread/s2/j2/n6/base	90	20.0		0.0	0.0	879.0	1047.0	OK
worker2/PPCC/bread/s2/j2/n7/base	93	20.0		0.0	0.0	862.0	1050.0	OK
worker2/PPCC/bread/s2/j2/n8/base	85	20.0		0.0	0.0	879.0	1045.0	OK
worker2/PPCC/bread/s2/j2/n9/base	90	20.0		0.0	0.0	882.0	1052.0	OK
worker2/PPCC/bread/s2/j3/n0/base	90	20.0		0.0	0.0	867.0	1053.0	OK
worker2/PPCC/bread/s2/j3/n1/base	95	20.0		0.0	0.0	866.0	1060.0	OK
worker2/PPCC/bread/s2/j3/n2/base	90	20.0		0.0	0.0	873.0	1057.0	OK
worker2/PPCC/bread/s2/j3/n3/base	93	20.0		0.0	0.0	883.0	1060.0	OK
worker2/PPCC/bread/s2/j3/n4/base	90	20.0		0.0	0.0	871.0	1068.0	OK
worker2/PPCC/bread/s2/j3/n5/base	93	20.0		0.0	0.0	867.0	1064.0	OK
worker2/PPCC/bread/s2/j3/n6/base	90	20.0		0.0	0.0	881.0	1065.0	OK
worker2/PPCC/bread/s2/j3/n7/base	85	20.0		0.0	0.0	892.0	1060.0	OK
worker2/PPCC/bread/s2/j3/n8/base	90	20.0		0.0	0.0	881.0	1055.0	OK
worker2/PPCC/bread/s2/j3/n9/base	90	20.0		0.0	0.0	877.0	1062.0	OK
worker2/PPCC/bread/s2/j4/n0/base	95	20.0		0.0	0.0	900.0	1066.0	OK
worker2/PPCC/bread/s2/j4/n1/base	175	20.0		0.0	0.0	908.0	1086.0	OK
worker2/PPCC/bread/s2/j4/n2/base	95	20.0		0.0	0.0	890.0	1070.0	OK
worker2/PPCC/bread/s2/j4/n3/base	93	20.0		0.0	0.0	884.0	1068.0	OK
worker2/PPCC/bread/s2/j4/n4/base	103	20.0		0.0	0.0	883.0	1064.0	OK
worker2/PPCC/bread/s2/j4/n5/base	95	20.0		0.0	0.0	885.0	1077.0	OK
worker2/PPCC/bread/s2/j4/n6/base	95	20.0		0.0	0.0	897.0	1073.0	OK
worker2/PPCC/bread/s2/j4/n7/base	90	20.0		0.0	0.0	903.0	1076.0	OK
worker2/PPCC/bread/s2/j4/n8/base	93	20.0		0.0	0.0	886.0	1076.0	OK
worker2/PPCC/bread/s2/j4/n9/base	100	20.0		0.0	0.0	893.0	1077.0	OK
worker2/PPCC/candle/s0/j0/n0/base	360	20.0		0.0	0.0	752.0	875.0	OK
worker2/PPCC/candle/s0/j0/n1/base	360	20.0		0.0	0.0	789.0	901.0	OK
worker2/PPCC/candle/s0/j0/n2/base	203	20.0		0.0	0.0	726.0	843.0	OK
worker2/PPCC/candle/s0/j0/n3/base	200	20.0		0.0	0.0	741.0	829.0	OK
worker2/PPCC/candle/s0/j0/n4/base	228	20.0		0.0	0.0	732.0	843.0	OK
worker2/PPCC/candle/s0/j0/n5/base	130	20.0		0.0	0.0	726.0	823.0	OK
